"timestamp","user_email","risk_level","risk_score","anomaly_detected","explanation","recommended_action","incident_id","id"
"{""2026-01-29 20:04:34+03""}","yarash","yüksek",70,"true","Olay 'endpoint_application' kanalında gerçekleşmiştir ve PowerShell kullanılmıştır, bu potansiyel olarak hassas komutların çalıştırıldığını gösterebilir. Max_matches değeri düşük olsa da 'blocked' aksiyonu ve hedefin PowerShell olması birlikte değerlendirildiğinde risk önemli derecede yüksek olabilir.","Kullanıcının faaliyetlerini izleyin, geçmişte benzer olayların olup olmadığını kontrol edin ve gerekirse PowerShell kullanımı üzerine kısıtlama getirip, eğitim verin.",338495705,"189"
"{""2026-01-29 20:04:32+03""}","yarash","yüksek",75,"true","Olay 'endpoint' kanalı üzerinden gerçekleşmiş olup, eylem 'blocked' olarak kaydedilmiştir. 'Powershell' aracılığıyla yapılan bu işlem, veri sızıntısı olasılığını artırmaktadır. Ayrıca, bu tür olaylar genellikle ileri düzey siber saldırıların habercisi olabilir.","Sistemde Powershell erişimlerini ve bu kullanıcının son aktivitelerini detaylıca inceleyin. Ayrıca, ileri güvenlik önlemleri alarak bu tür olayları izlemeye devam edin.",338495701,"190"
"{""2026-01-29 20:04:31+03""}","yarash","yüksek",75,"true","Olay 'BLOCKED' kategorisinde olduğu için riskli kabul edilmektedir. Endpoint üzerinden Powershell'e gönderim yapılması, özellikle bu eylem engellenmiş olduğu için güvenlik ihlali veya kötüye kullanım şüphesi doğurmaktadır. Veri hacmi düşük fakat kanal ve aksiyon dikkate alındığında risk seviyesi yüksektir.","Bu kullanıcı tarafından yapılan benzer işlemler izlenmelidir. Sistem ayarları ve yetkileri gözden geçirilmeli, gerekli önlemler alınmalıdır.",338495697,"191"
"{""2026-01-29 20:04:30+03""}","yarash","yüksek",70,"true","Olay 'blocked' eylemi ile sonuçlanmış ve kanal 'ENDPOINT_APPLICATION' üzerinden Powershell'e yönlendirilmiştir. Bu durum, bir veri sızıntısı veya anormal bir etkinlik teşebbüsü olabileceğini gösteriyor. Max_matches değeri nispeten düşük olmasına rağmen action ve kanal kombinasyonu risk seviyesini artırmaktadır.","Kullanıcı faaliyetleri ve ilgili sistemlerin detaylı bir incelemesi gerçekleştirilmelidir. Powershell üzerinden yapılan işlemler kontrol edilmeli ve kullanıcıya gerekli güvenlik uyarıları verilmelidir.",338495692,"192"
"{""2026-01-29 20:04:29+03""}","yarash","yüksek",75,"true","Olay, 'endpoint_application' kanalında 'Powershell' gibi bir hedefe yapmak istediği bir eylem sırasında 'blocked' olarak işaretlenmiştir. Powershell üzerinden yapılan hareketlerde veri manipülasyonu ve dışarı veri sızdırma riski yüksektir. Bu nedenle, eylem engellenmiş olmasına rağmen yüksek bir risk taşımaktadır.","Kullanıcının Powershell üzerinde hangi işlemleri yapmaya çalıştığı incelenmeli ve benzer aktivitelerin tekrarı önlenmelidir. Kullanıcının iş ihtiyacı gereği Powershell kullanımı varsa, bu işlemler için kontrollü bir ortam oluşturulmalı veya izin seviyeleri gözden geçirilmelidir.",338495232,"193"
"{""2026-01-29 20:04:29+03""}","yarash","orta",60,"true","Bu olayda Powershell gibi bir uygulama üzerinden veri gönderimi engellenmiştir. Uygulama kanalı olan 'ENDPOINT_APPLICATION' kurum kontrolünde olduğu için risk daha düşüktür, ancak eylemin 'blocked' olması potansiyel bir tehdit veya anormal davranışı gösterir. Max_matches değeri orta düzeyde bir veri hacmini işaret etmekte.","Olayın detaylı bir şekilde incelenmesi ve kullanıcıya eğitim verilmesi önerilir. İleri analiz için olayın tekrarlanıp tekrarlanmadığını izleyin.",338495687,"194"
"{""2026-01-29 19:22:02+03""}","talhaka","yüksek",85,"true","Olay e-posta kanalı üzerinden icloud.com gibi kişisel bir e-posta adresine gerçekleşmiş ve aksiyon olarak 'quarantined' belirtilmiştir. Bu durum, veri sızıntısı riskini artıran bir faktördür. Kullanıcının bu tür bir eylemde bulunması anormal kabul edilebilir.","Bu olayın detaylı bir şekilde incelenmesi ve kullanıcı ile iletişime geçilerek olayın sebebi öğrenilmelidir. Gelecekteki benzer durumların önlenmesi için bilinçlendirme eğitimleri verilmesi önerilir.",338495355,"195"
"{""2026-01-29 18:46:32+03""}","aleynas","kritik",85,"true","DLP olayı 'quarantined' aksiyonunu içeriyor ve email kanalından kişisel bir Gmail adresine gönderim tespit edildi. Bu durum ciddi bir veri sızıntısı riskini gösteriyor. Max_matches değeri, gönderilen veri hacminin dikkat edilmesi gereken bir noktada olduğunu ortaya koyuyor.","İlgili kullanıcıyla hemen iletişime geçilip bu eylemin nedeni araştırılmalı. Gerektiğinde daha fazla inceleme ve raporlama yapılmalıdır.",338495425,"196"
"{""2026-01-29 18:06:05+03""}","uyusmazm","orta",40,"false","Olay, kurumsal bir e-posta adresine gönderim içeriyor ve 'authorized' olarak işaretlenmiş, bu nedenle izin verilmiş bir işlem gibi görünüyor. Veri hacmi makul seviyelerde ancak 'email' kanalında olduğu için risk değerlendirmesinde daha fazla dikkat edilmelidir.","Bu işlem izlenmeye devam edilmeli ve kullanıcı davranışı düzenli olarak gözden geçirilmeli. İzin verilen işlemler nedeniyle kullanıcı eğilimlerini değerlendirmek önemlidir.",338495518,"197"
"{""2026-01-29 18:05:10+03""}","tascib","düşük",20,"false","Olayda endpoint üzerinden kurum içi bir servise sadece bir veri iletimi gerçekleştirilmiş ve aksiyon 'authorized' (izin verilmiş) olarak kaydedilmiştir. Kanal kurum kontrolünde olduğu için risk düşüktür.","Bu olay düşük riskli olarak değerlendirilmiş olup takibi veya ek önlem gerektirmez.",338495403,"198"
"{""2026-01-29 17:58:19+03""}","selmang","düşük",20,"false","Olayda 'authorized' eylemi bulunduğundan ve email kanalı üzerinde gönderim kurumsal e-posta adreslerine yapılmış olduğundan dolayı risk düşük değerlendirilmiştir. Veri hacmi düşük ve kişisel e-posta servislerine gönderi bulunmamaktadır.","Olayın izlenmesi önerilir, ancak şu aşamada kritik bir risk olmadığı değerlendirildiğinden acil bir eylem gerekmemektedir. Gelecekte benzer olayları takip ederek anormal bir örüntü oluşup oluşmadığını gözlemleyin.",338495319,"199"
"{""2026-01-29 17:54:38+03""}","talhaka","yüksek",85,"true","Olay, kişisel bir e-posta servisine (iCloud) gönderim içerdiğinden ve eylemin karantina altına alınması nedeniyle yüksek risk taşımaktadır. Dış e-posta adresine gönderim ve action alanının 'quarantined' olması risk seviyesini artırmaktadır.","Kullanıcının bu etkinliğine dair detaylı bir inceleme yapılarak benzer aktivitelerin tekrarlanması engellenmeli ve gerekli önlemler alınmalıdır.",338495217,"200"
"{""2026-01-29 17:54:11+03""}","selmang","yüksek",85,"true","Bu DLP olayı, 'email' kanalından birden fazla dış kurumsal adrese gönderim içerir. Ancak, 'quarantined' action nedeniyle risk seviyesi yüksektir ve engelleme yapılmıştır. Veri hacmi makul düzeyde olsa da birden fazla alıcıya gönderildiği için risk artmıştır.","Olayın detayları incelenmeli ve benzer olaylar için daha sıkı önlemler alınmalıdır. Kullanıcıya bilgilendirme ve uyarlama eğitimleri verilmelidir.",338495143,"201"
"{""2026-01-29 17:52:48+03""}","uzunm","düşük",15,"false","Olay, kurum içi yazıcıya yazdırma işlemi olduğu için risk seviyesi düşüktür. 'authorized' olarak işaretlenmiş ve endpoint kanalı kullanılmıştır, bu da kontrol altında olduğunu gösterir.","Olay izlenmeye devam edilmeli ancak şu anda herhangi bir aksiyon gerekmez.",338494999,"202"
"{""2026-01-29 17:51:46+03""}","mehkkaya","orta",60,"true","DLP olayında HTTPS kanalı üzerinden telem-edge.smartscreen.microsoft.com adresine yönlendirilen bir talep 'blocked' olarak işaretlenmiştir. HTTP(S) üzerinden yapılan istekler genellikle daha düşük riskli olsa da 'blocked' statüsü ve Microsoft'a gönderim dikkate alındığında, anormal bir kullanıcı davranışı söz konusu olabilir.","Kullanıcının bu işlemi neden gerçekleştirdiğini anlamak için IT güvenlik ekibi tarafından bir inceleme başlatılmalı ve gerekli görüldüğünde kullanıcıya eğitim verilmeli.",338495287,"203"
"{""2026-01-29 17:45:36+03""}","dcoskun","düşük",25,"false","Olay email kanalı üzerinden gerçekleşmiş ve kurumsal bir e-posta adresine gönderim yapılmıştır. Olay 'AUTHORIZED' olarak işaretlenmiş, dolayısıyla kurum tarafından izin verilmiş bir işlem olarak değerlendirilmektedir. Veri hacmi düşük olduğundan risk seviyesi düşüktür.","Bu olaya yönelik izleme devam ettirilmeli, ileride benzer olayların artış göstermesi durumunda daha fazla analiz yapılmalıdır.",338495044,"204"
"{""2026-01-29 17:45:30+03""}","leventd","düşük",30,"false","Olay, email kanalı üzerinden kurumsal bir alan adınına (stf.com.tr) gönderim içermekte ve action 'AUTHORIZED' olarak belirtilmiştir. Max_matches değeri 1 olup, bu veri hacmi düşük bir seviyede risk oluşturmaktadır.","Bu olay izlenmeli ancak şu anda ciddi bir risk teşkil etmemektedir. Olaylar arasındaki tutarlılığı kontrol etmek için gelecekteki aktiviteler izlenmelidir.",338495039,"205"
"{""2026-01-29 17:45:26+03""}","msavas","orta",45,"false","Olay e-posta kanalında gerçekleşmiş ancak tüm hedefler kurumsal alan adlarına ait. Max_matches değeri düşük ve 'AUTHORIZED' aksiyonu verildiği için olay doğrudan riskli değil. Yine de izinli olaylar önlem amaçlı izlenmeli.","'Permitted' olaylar periyodik olarak gözden geçirilmeli ve kullanıcı davranış profili oluşturulmalı. Eğitim ve farkındalık çalışmalarına devam edilmesi önerilir.",338495175,"206"
"{""2026-01-29 17:45:03+03""}","guner","yüksek",85,"true","Güvenlik olayında, EMAIL kanalında 'quarantined' olarak işaretlenmiş bir gönderim tespit edilmiştir. Veri dış adres olan 'zekeriyasonmez@sultanmarketim.com' e-posta adresine gönderilmek istenmiştir. Bu durum, potansiyel bir veri sızıntısı riski taşımaktadır. 'sultanmarketim.com' adresi kurumsal bir alan adı gibi gözükse de, dış e-posta adresi olduğundan bu tip olaylar dikkatle izlenmelidir.","Bu olay için, olayın detayları incelenmeli ve gerekirse kullanıcı ile görüşülerek yanlış anlamaların önüne geçilmelidir. Veri kaynağı ve içeriği incelenerek izinsiz veri paylaşımının olup olmadığı kontrol edilmelidir. Sistem izinlerine ve kullanıcı faaliyetlerine yönelik ek izleme talimatları verilebilir.",338495110,"207"
"{""2026-01-29 17:44:02+03""}","leventd","düşük",30,"false","Olay 'email' kanalı üzerinden kurumsal bir alana gönderilmiştir ve 'action' alanında 'AUTHORIZED' olarak işaretlenmiştir. 'Max_Matches' değeri düşük ve tek bir kurumsal alana gönderim olduğu için risk seviyesi düşüktür.","Olay monitor edilmeye devam edilebilir, ancak şu an için acil bir aksiyon önerilmemektedir.",338494967,"208"
"{""2026-01-29 17:40:30+03""}","ecarikli","yüksek",70,"true","Olay, 'quarantined' olarak değerlendirilmiştir ve e-posta kanalından gönderim yapılmıştır. Her iki hedef adresin de kurumsal olması riski azaltmaktadır ancak gönderim miktarı ve olayın karantinaya alınmış olması risk seviyesini yükseltmektedir.","Söz konusu olayın içeriğini inceleyin ve kullanıcı ile iletişime geçerek olayın neden karantinaya alındığını tespit edin. Gerekirse güvenlik politikalarını güncelleyin.",338494900,"209"
"{""2026-01-29 17:39:41+03""}","hbeken","düşük",25,"false","DLP olayında 'endpoint' kanalı kullanılmış ve yazıcıya gönderim yapılmış. Hedef kurumsal bir sunucu 'srvsube-174' olduğu için risk düşük ve 'authorized' aksiyonuna sahiptir. Veri hacmi az olduğundan riski artırmamaktadır.","Herhangi bir anormal davranış tespit edilmemiştir. Benzer yazıcı kullanımını izlemeye devam edin.",338495012,"210"
"{""2026-01-29 17:39:34+03""}","mehmete","düşük",35,"false","DLP olayında e-posta kanalı üzerinden hukuki danışmanlık sağlayan kurumsal bir e-posta adresine gönderim yapılmış, bu yüzden risk düşük kabul edilmiştir. Action alanı 'AUTHORIZED' olduğu için kurum tarafından izin verilmiş bir olaydır, ancak izlenmelidir. Veri hacmi ve alıcı adresin güvenilirliği göz önünde bulundurularak risk seviyesinin düşük olduğu tespit edilmiştir.","Gönderilen verilerin içeriği incelenmeli ve benzer gelecekteki olaylar için izleme yapılarak veri kayıpları önlenmelidir. İlgili kullanıcıyı bilinçlendirerek veri güvenliği eğitimine dahil etmek faydalı olabilir.",338494386,"211"
"{""2026-01-29 17:39:01+03""}","dincerm","orta",35,"false","E-posta kanalındaki iletim, kurumsal alan adlarına gönderilmiştir ve action 'authorized' olduğu için kurum tarafından izin verilmiştir. Ancak, email kanalı daha yüksek riskli kabul edildiğinden dolayı izlenmesi gerekir.","İzleme devam etmeli ve benzer olaylar gözlemlenirse detaylı inceleme yapılmalıdır.",338494334,"212"
"{""2026-01-29 17:38:24+03""}","hbeken","düşük",15,"false","DLP olayı endpoint_printing kanalında gerçekleşmiş ve action 'authorized' olarak belirtilmiş. Yazıcı kanalı kurum içi bir hedefe gönderim yaptığı için risk düzeyi düşüktür. Max_matches değeri düşük olduğu için veri hacmi açısından da risk oluşturmaz.","Olayın izlenmiş olması yeterlidir. Ancak, benzer olayların tekrarındaki sıklık takip edilmeli ve yazıcı kanalı üzerinden yüksek veri hacmi gönderimleri kontrol edilmelidir.",338494940,"213"
"{""2026-01-29 17:38:03+03""}","hbeken","düşük",20,"false","Olay, ENDPOINT_PRINTING kanalından ve kurumsal bir sunucuya yönelik olarak gerçekleşmiştir. 'AUTHORIZED' olarak işaretlenmiş ve kontrol altında görünen bir durumdur. Ayrıca, max_matches değeri düşük (9) olup, veri hacmi sınırlıdır ve bu nedenle risk seviyesi düşük olarak değerlendirilmiştir.","Bu olay için belirgin bir anomali tespit edilmediğinden, sadece izleme yapılması önerilir.",338494869,"214"
"{""2026-01-29 17:37:26+03""}","oatas","orta",45,"false","Eylem 'AUTHORIZED' olarak belirtilmiş, yani olay kurumsal olarak izin verilmiş durumda ve risk seviyesi düşüktür. Gönderim kanalı 'EMAIL' olup, varış adresleri kurumsal alan adı içermektedir. 'max_matches' değeri 1 olduğundan veri hacmi düşük. Bu sebeplerle risk seviyesi orta olarak değerlendirilmiştir.","Gönderim izlenmeli ve benzer olaylar için rutin kontrol yapılmalıdır. Destinasyon adresleri kurumsal olduğundan ek aksiyon gerektirmemektedir.",338494160,"215"
"{""2026-01-29 17:36:50+03""}","oatas","düşük",30,"false","Email kanalı üzerinden yapılan gönderimde, kurumsal alan adlarına ait adreslere veri aktarımı gerçekleşmiştir. 'max_matches' değeri düşük olup ve 'action' alanı 'AUTHORIZED' olarak kaydedilmiş, bu da olayın izinli olduğunu göstermektedir. Anormal bir kullanıcı davranışı veya veri sızıntısı belirtileri gözlemlenmemiştir.","Olayın izlenmesi gerekse de, şu an için ek bir aksiyon alınmasına gerek yoktur. Gelecekteki benzer olayların tekrarını önlemek için kullanıcı eğitimleri düzenlenmelidir.",338494349,"216"
"{""2026-01-29 17:36:19+03""}","mehmete","orta",60,"false","Email kanalı üzerinden gönderim yapılmış ve action 'AUTHORIZED' olduğu için olay izin verilmiştir. Ancak alıcı adres kurumsal bir avukatlık bürosuna ait olduğundan, veri sızıntısı riski tamamen gözardı edilmemelidir. Max_matches değeri düşük olduğundan, veri hacmi açısından büyük bir risk taşımamaktadır.","Bu tür izin verilmiş olaylar izlenmeye devam edilmelidir. Özellikle hassas bilgilerin dış paylaşımlarında kurum içi politikaların ihlal edilip edilmediği kontrol edilmelidir.",338494289,"217"
"{""2026-01-29 17:36:16+03""}","dincerm","yüksek",75,"true","Olay, kurum içi bir e-posta adresine gönderildiği için risk seviyesi yüksek olarak değerlendirilmektedir. 'Quarantined' action, verinin engellendiğini ve olası bir veri sızıntısının önlendiğini gösterir. Kişisel ya da public bir e-posta servisine gönderim yoktur, ancak birden fazla adrese gönderim riski artırmaktadır.","Olayın içeriği incelenmeli ve hangi verilerin iletildiği kullanıcı tarafından değerlendirilmelidir. Kullanıcının verfiyenin kurumsal politikalarla uyumlu olup olmadığını kontrol etmeli ve gerekirse eğitim verilmelidir.",338494196,"218"
"{""2026-01-29 17:36:10+03""}","suhedag","düşük",30,"false","Email kanalı üzerinden kurumsal bir alan adına düşük veri hacmi ile gönderim gerçekleştirilmiş ve yetkilendirilmiş bir eylem. Bu durum düşük risk seviyesinde değerlendirilmiştir.","Bu olay düşük risk seviyesinde olup, kullanıcı davranışları düzenli olarak izlenmelidir.",338494191,"219"
"{""2026-01-29 17:34:28+03""}","kaplany","orta",65,"true","Olay email kanalında gerçekleşmiştir ve dış adresler olan kurumsal bir alan adlarına gönderim yapılmıştır. Max_matches değeri olan 503, yüksek veri hacmi anlamına gelir ve released olarak işaretlenmiş olmasına rağmen izlenmesi gerekmektedir. Bu durum anormal kullanıcı davranışı göstergesi olabilir ve dolayısıyla dikkatle değerlendirilmelidir.","Olayın detaylı bir incelemesi yapılmalıdır. Kullanıcının bu adreslere neden bu kadar yüksek bir veri hacmini gönderdiği sorgulanmalı ve gerekirse kullanıcıyla görüşülmelidir. Ayrıca gelecekte benzer durumları önlemek adına kullanıcı eğitimi ve DLP politikaları gözden geçirilmelidir.",338493971,"220"
"{""2026-01-29 17:34:16+03""}","furkanta","orta",40,"false","Olay email kanalında gerçekleşmiş ve kurumsal alan adı olan 'kesermuhasebe.com' adresine gönderilmiştir. Veri hacmi (max_matches: 1) düşük bir seviyede ve olay 'AUTHORIZED' olarak işaretlenmiş, bu da kurum tarafından izin verilmiş ancak tamamen güvenli olmadığı anlamına gelir.","İlgili kullanıcıyı izlemeye devam edin ve benzer olayların tekrarlanıp tekrarlanmadığını kontrol edin. Eğer tekrarlayan ve artan hacimde olaylar görülürse, daha detaylı bir inceleme başlatın.",338494145,"221"
"{""2026-01-29 17:30:54+03""}","fozcan","orta",65,"true","Email kanalı üzerinden kişisel bir e-posta adresine veri gönderimi yapılmış ve action 'authorized' olarak belirtilmiş. Kişisel e-posta adresi ve veri gönderimi otorizasyon almış olsa da hala riskli kabul edilir. Gönderim miktarının düşük olması riski azaltan bir faktördür, ancak dış adres kullanımı ve kişisel alan adı kullanımından dolayı risk orta seviyededir.","Kullanıcı ile iletişime geçilerek gönderilen veri içeriği ve amacı hakkında detaylı bilgi alınmalı. Gerekli görülürse bu tür gönderimler için ek kontroller veya kısıtlamalar getirilmelidir.",338493853,"222"
"{""2026-01-29 17:30:46+03""}","hpayza","düşük",20,"false","Olay, kurum içi bir yazıcıya (endpoint/lan) yetkilendirilmiş bir gönderimdir. 'authorized' aksiyonu alınmış ve kurumsal bir hedefe yönlenmiştir. Max_matches değeri düşük risk seviyesinde ve veri hacmi makul görünüyor.","Olay düşük riskli olduğu için herhangi bir müdahaleye gerek yoktur. Sistem monitör edilmeye devam edilmelidir.",338493733,"223"
"{""2026-01-29 17:30:29+03""}","yiserdar","yüksek",80,"true","Bu olayda, gönderilen e-posta karantinaya alınmış ve kurumsal bir e-posta adresine gönderilmiş olmasına rağmen, 'quarantined' action ile işaretlenmiş olması riski artırmaktadır. Kanal ve varış adresi değerlendirildiğinde, email üzerinden gönderim yapılması ve max_matches değerinin 4 olması veri hacminin de dikkate alınması gerektiğine işaret eder.","Bu olayın detaylı bir şekilde incelenmesi ve kullanıcının eğitilmesi önerilir. Ayrıca, DLP politikalarının gözden geçirilerek kanallara ve action türlerine göre ayarlanması faydalı olacaktır.",338494077,"224"
"{""2026-01-29 17:29:48+03""}","selmang","düşük",30,"false","Olay, kurumsal bir alana gönderilen e-posta üzerinden gerçekleşmiştir ve gönderim onaylanmıştır (AUTHORISED). Max_matches değeri düşük olduğu için veri hacmi riski artırmamaktadır. Genel değerlendirme, düşük risk seviyesindedir.","Olay izlenmeli ancak şu an için ek bir aksiyon gerekmemektedir.",338493949,"225"
"{""2026-01-29 17:29:23+03""}","edisli","orta",35,"false","DLP olayı 'email' kanalı üzerinden kurumsal adreslere gönderim yapıldığını gösteriyor. 'AUTHORIZED' action ile gönderim izinli kabul edilse de izlenmesi önerilir çünkü tamamen risksiz olmayabilir. Gönderim yapılan e-posta adresleri kurumsal olduğundan ve data hacmi düşük olduğundan risk skorunu orta seviyede değerlendirdik.","Bu gönderim izlenmeye devam edilmeli ve benzer olayların tekrarı durumunda kullanıcı uyarılmalıdır.",338493815,"226"
"{""2026-01-29 17:28:53+03""}","iduman","orta",30,"false","Olayın 'AUTHORIZED' durumda olması ve e-posta kanalının kurumsal bir dış alana gönderilmiş olması riski azaltan faktörlerdir. Max_Matches değeri 1 olduğundan, veri hacmi düşüktür. Ancak email kanalı, dış alana gönderim içerdiğinden dolayı dikkate alınmalıdır.","Bu tür olaylar izlenmeye devam etmeli, ancak mevcut koşullarda acil bir müdahale gerektirmemektedir.",338493704,"227"
"{""2026-01-29 17:27:46+03""}","kaslihan","yüksek",85,"true","Olayda, 'quarantined' (karantina) eylemi riskli kabul edilmiş ve dış adres olan hotmail.com'a veri gönderimi söz konusudur. Bu durum veri sızıntısı riskini artırmaktadır.","Kullanıcının bu tür eylemler için sıklığı ve niyeti değerlendirilmelidir. İlgili veri sızıntısı riskini azaltmak için kullanıcı ile iletişime geçilmeli ve gerektiğinde erişim hakkı gözden geçirilmelidir.",338493767,"228"
"{""2026-01-29 17:27:04+03""}","idepe","yüksek",75,"true","DLP vakasında, 'EMAIL' kanalı üzerinden kişisel e-posta servislerine birden fazla dış adrese veri gönderildiği tespit edilmiştir. 'action' alanı 'AUTHORIZED' olduğu için kurum içinde izin verilmiş olabilir, fakat 'destination' alanındaki kritik adresler ve toplamda üç dış alıcıya veri gönderimi riski artırmaktadır. Veri hacmi düşük olmasına rağmen kanal ve hedef bilgilerinin birleşimi risk seviyesini yükseltir.","Bu olayın detaylı bir biçimde incelenmesi ve kullanıcının gelecekteki aktivitelerinin izlenmesi önerilir. Bilinçsiz veya kötü niyetli bir veri transferi olasılığını ekarte etmek için kullanıcıya siber güvenlik ve veri koruma politikaları hakkında eğitim verilmesi de faydalı olacaktır.",338493498,"229"
"{""2026-01-29 17:25:56+03""}","zeynepku","orta",35,"false","Olay email kanalı üzerinden gerçekleşmiş ve kurumsal bir alan adına gönderim yapılmış. 'AUTHORIZED' olarak işaretlenen olayda veri açığa çıkma riski düşüktür ancak izlenmeye değer. Max_matches değeri 6 olduğundan veri hacmi açısından önemli ancak kritik değil.","Olayın izlenmeye devam edilmesi ve kullanıcı davranışının anakronik olup olmadığının belirlenmesi önerilir. Gelecekte benzer olaylar tekrarlarsa detaylı inceleme yapılmalıdır.",338493341,"230"
"{""2026-01-29 17:25:53+03""}","ztefon","yüksek",70,"true","Olay 'email' kanalından gerçekleşmiş ve dış kurumsal bir hedefe gönderim yapılıyor. 'Quarantined' aksiyonu, olayın bloke edildiğini ve potansiyel olarak zararlı olabileceğini gösteriyor. 2 'max_matches' değeri düşük olsa da, bağlamsal olarak değerlendirildiğinde dış ağa gönderim ve karantinaya alma nedeniyle risk yüksektir.","Bu olayın detaylı incelemesi yapılmalı ve gerekirse kullanıcı davranışı izlenmelidir. Kullanıcıya veri güvenliği politikaları hakkında bilgilendirme yapılmalıdır.",338493336,"231"
"{""2026-01-29 17:25:38+03""}","bcetin","yüksek",85,"true","Olay, hassas verilerin kişisel bir e-posta adresine, özellikle bir 'hotmail.com' adresine gönderilmesini içeriyor. 'QUARANTINED' aksiyonu, olayın engellendiğini ancak riski yüksek olduğunu gösteriyor. Verinin 'max_matches' değeri 9 olduğu için email kanalında veri hacmi de riski artırıyor.","Bu olayın detaylı bir incelemesi yapılmalı ve kullanıcı bilgilendirilmelidir. E-posta gönderim politikaları gözden geçirilmeli; gerektiğinde kullanıcı için eğitim verilmelidir.",338493176,"232"
"{""2026-01-29 17:25:37+03""}","ztefon","yüksek",85,"true","Bu olay 'quarantined' olarak işaretlendiği için riskli kabul edilir. Gönderim kanalı email olup, gönderilen adres kurumsal bir alan adı olduğu için risk seviyesi bir miktar düşmektedir. Ancak e-posta kanalında max_matches değeri yüksek olduğundan ve dış adres kullanımı söz konusu olduğundan risk seviyesi yükselmiştir.","Olayın detaylı olarak incelenmesi, gönderilen verinin hassasiyetine yönelik değerlendirme yapılması ve gelecekte benzer olayların önlenmesi için kullanıcıya yönelik eğitim verilmesi önerilir.",338493686,"233"
"{""2026-01-29 17:24:34+03""}","bismail","yüksek",85,"true","Olay, email kanalı üzerinden kişisel bir e-posta adresine (gmail) gönderim yapıldığı için yüksek risk taşımaktadır. Gönderim 'quarantined' olarak işaretlendi ve bu durum kullanıcı davranışında anormallik olabileceğine işaret eder.","Kullanıcının bu tür verileri kişisel e-posta adreslerine göndermesine neden olan faktörlerin incelenmesi ve gerekirse kullanıcıya ek eğitim verilmesini öneriyoruz. Ayrıca, olayın tekrar etmeyeceğinden emin olmak için kullanıcı davranışı izlenmelidir.",338493657,"234"
